time,T11
2017/01/27 18:17:15,498.6
2017/01/27 18:17:30,498.6
2017/01/27 18:17:45,498.6
2017/01/27 18:18:00,498.56
2017/01/27 18:18:15,498.56
2017/01/27 18:18:30,498.56
2017/01/27 18:18:45,498.56
2017/01/27 18:19:00,498.48
2017/01/27 18:19:15,498.48
2017/01/27 18:19:30,498.4
2017/01/27 18:19:45,498.48
2017/01/27 18:20:00,498.48
2017/01/27 18:20:15,498.4
2017/01/27 18:20:30,498.4
2017/01/27 18:20:45,498.4
2017/01/27 18:21:00,498.4
2017/01/27 18:21:15,498.4
2017/01/27 18:21:30,498.32
2017/01/27 18:21:45,498.32
2017/01/27 18:22:00,498.4
2017/01/27 18:22:15,498.32
2017/01/27 18:22:30,498.32
2017/01/27 18:22:45,498.32
2017/01/27 18:23:00,498.4
2017/01/27 18:23:15,498.32
2017/01/27 18:23:30,498.4
2017/01/27 18:23:45,498.32
2017/01/27 18:24:00,498.32
2017/01/27 18:24:15,498.32
2017/01/27 18:24:30,498.4
2017/01/27 18:24:45,498.32
2017/01/27 18:25:00,498.32
2017/01/27 18:25:15,498.32
2017/01/27 18:25:30,498.32
2017/01/27 18:25:45,498.32
2017/01/27 18:26:00,498.32
2017/01/27 18:26:15,498.32
2017/01/27 18:26:30,498.32
2017/01/27 18:26:45,498.32
2017/01/27 18:27:00,498.24
2017/01/27 18:27:15,498.24
2017/01/27 18:27:30,498.24
2017/01/27 18:27:45,498.24
2017/01/27 18:28:00,498.24
2017/01/27 18:28:15,498.24
2017/01/27 18:28:30,498.24
2017/01/27 18:28:45,498.24
2017/01/27 18:29:00,498.24
2017/01/27 18:29:15,498.24
2017/01/27 18:29:30,498.24
2017/01/27 18:29:45,498.24
2017/01/27 18:30:00,498.24
2017/01/27 18:30:15,498.24
2017/01/27 18:30:30,498.24
2017/01/27 18:30:45,498.24
2017/01/27 18:31:00,498.2
2017/01/27 18:31:15,498.16
2017/01/27 18:31:30,498.24
2017/01/27 18:31:45,498.2
2017/01/27 18:32:00,498.2
2017/01/27 18:32:15,498.12
2017/01/27 18:32:30,498.04
2017/01/27 18:32:45,498.0
2017/01/27 18:33:00,498.0
2017/01/27 18:33:15,497.92
2017/01/27 18:33:30,497.92
2017/01/27 18:33:45,497.84
2017/01/27 18:34:00,497.84
2017/01/27 18:34:15,497.76
2017/01/27 18:34:30,497.8
2017/01/27 18:34:45,497.72
2017/01/27 18:35:00,497.72
2017/01/27 18:35:15,497.72
2017/01/27 18:35:30,497.72
2017/01/27 18:35:45,497.72
2017/01/27 18:36:00,497.64
2017/01/27 18:36:15,497.72
2017/01/27 18:36:30,497.64
2017/01/27 18:36:45,497.64
2017/01/27 18:37:00,497.68
2017/01/27 18:37:15,497.76
2017/01/27 18:37:30,498.0
2017/01/27 18:37:45,498.04
2017/01/27 18:38:00,498.24
2017/01/27 18:38:15,498.32
2017/01/27 18:38:30,498.4
2017/01/27 18:38:45,498.56
2017/01/27 18:39:00,498.6
2017/01/27 18:39:15,498.68
2017/01/27 18:39:30,498.76
2017/01/27 18:39:45,498.84
2017/01/27 18:40:00,498.88
2017/01/27 18:40:15,499.16
2017/01/27 18:40:30,499.68
2017/01/27 18:40:45,499.72
2017/01/27 18:41:00,499.8
2017/01/27 18:41:15,499.92
2017/01/27 18:41:30,500.16
2017/01/27 18:41:45,500.24
2017/01/27 18:42:00,500.24
2017/01/27 18:42:15,500.32
2017/01/27 18:42:30,500.52
2017/01/27 18:42:45,500.52
2017/01/27 18:43:00,500.56
2017/01/27 18:43:15,500.68
2017/01/27 18:43:30,500.68
2017/01/27 18:43:45,500.76
2017/01/27 18:44:00,500.84
2017/01/27 18:44:15,501.0
2017/01/27 18:44:30,501.0
2017/01/27 18:44:45,501.0
2017/01/27 18:45:00,501.08
2017/01/27 18:45:15,501.12
2017/01/27 18:45:30,501.12
2017/01/27 18:45:45,501.16
2017/01/27 18:46:00,501.28
2017/01/27 18:46:15,501.32
2017/01/27 18:46:30,501.32
2017/01/27 18:46:45,501.4
2017/01/27 18:47:00,501.4
2017/01/27 18:47:15,501.52
2017/01/27 18:47:30,501.6
2017/01/27 18:47:45,501.68
2017/01/27 18:48:00,501.72
2017/01/27 18:48:15,501.76
2017/01/27 18:48:30,501.84
2017/01/27 18:48:45,501.88
2017/01/27 18:49:00,501.92
2017/01/27 18:49:15,501.96
2017/01/27 18:49:30,502.04
2017/01/27 18:49:45,502.12
2017/01/27 18:50:00,502.12
2017/01/27 18:50:15,502.16
2017/01/27 18:50:30,502.2
2017/01/27 18:50:45,502.24
2017/01/27 18:51:00,502.28
2017/01/27 18:51:15,502.32
2017/01/27 18:51:30,502.52
2017/01/27 18:51:45,502.44
2017/01/27 18:52:00,502.52
2017/01/27 18:52:15,502.68
2017/01/27 18:52:30,502.72
2017/01/27 18:52:45,502.76
2017/01/27 18:53:00,502.72
2017/01/27 18:53:15,502.76
2017/01/27 18:53:30,502.8
2017/01/27 18:53:45,502.76
2017/01/27 18:54:00,502.8
2017/01/27 18:54:15,502.84
2017/01/27 18:54:30,502.8
2017/01/27 18:54:45,502.8
2017/01/27 18:55:00,502.76
2017/01/27 18:55:15,502.76
2017/01/27 18:55:30,502.8
2017/01/27 18:55:45,502.76
2017/01/27 18:56:00,502.68
2017/01/27 18:56:15,502.68
2017/01/27 18:56:30,502.56
2017/01/27 18:56:45,502.52
2017/01/27 18:57:00,502.52
2017/01/27 18:57:15,502.52
2017/01/27 18:57:30,502.36
2017/01/27 18:57:45,502.4
2017/01/27 18:58:00,502.32
2017/01/27 18:58:15,502.32
2017/01/27 18:58:30,502.32
2017/01/27 18:58:45,502.28
2017/01/27 18:59:00,502.24
2017/01/27 18:59:15,502.16
2017/01/27 18:59:30,502.12
2017/01/27 18:59:45,502.12
2017/01/27 19:00:00,501.96
2017/01/27 19:00:15,501.96
2017/01/27 19:00:30,501.88
2017/01/27 19:00:45,501.88
2017/01/27 19:01:00,501.84
2017/01/27 19:01:15,501.76
2017/01/27 19:01:30,501.76
2017/01/27 19:01:45,501.76
2017/01/27 19:02:00,501.52
2017/01/27 19:02:15,501.6
2017/01/27 19:02:30,501.52
2017/01/27 19:02:45,501.48
2017/01/27 19:03:00,501.48
2017/01/27 19:03:15,501.4
2017/01/27 19:03:30,501.4
2017/01/27 19:03:45,501.32
2017/01/27 19:04:00,501.32
2017/01/27 19:04:15,501.32
2017/01/27 19:04:30,501.28
2017/01/27 19:04:45,501.2
2017/01/27 19:05:00,501.2
2017/01/27 19:05:15,501.12
2017/01/27 19:05:30,501.04
2017/01/27 19:05:45,501.12
2017/01/27 19:06:00,501.08
2017/01/27 19:06:15,501.08
2017/01/27 19:06:30,501.08
2017/01/27 19:06:45,501.0
2017/01/27 19:07:00,500.92
2017/01/27 19:07:15,501.0
2017/01/27 19:07:30,500.92
2017/01/27 19:07:45,500.92
2017/01/27 19:08:00,500.92
2017/01/27 19:08:15,500.84
2017/01/27 19:08:30,500.72
2017/01/27 19:08:45,500.68
2017/01/27 19:09:00,500.68
2017/01/27 19:09:15,500.68
2017/01/27 19:09:30,500.72
2017/01/27 19:09:45,500.56
2017/01/27 19:10:00,500.56
2017/01/27 19:10:15,500.56
2017/01/27 19:10:30,500.56
2017/01/27 19:10:45,500.52
2017/01/27 19:11:00,500.44
2017/01/27 19:11:15,500.44
2017/01/27 19:11:30,500.36
2017/01/27 19:11:45,500.36
2017/01/27 19:12:00,500.36
2017/01/27 19:12:15,500.28
2017/01/27 19:12:30,500.16
2017/01/27 19:12:45,500.08
2017/01/27 19:13:00,500.0
2017/01/27 19:13:15,500.0
2017/01/27 19:13:30,499.88
2017/01/27 19:13:45,499.8
2017/01/27 19:14:00,499.8
2017/01/27 19:14:15,499.72
2017/01/27 19:14:30,499.72
2017/01/27 19:14:45,499.72
2017/01/27 19:15:00,499.72
2017/01/27 19:15:15,499.72
2017/01/27 19:15:30,499.72
2017/01/27 19:15:45,499.68
2017/01/27 19:16:00,499.72
2017/01/27 19:16:15,499.72
2017/01/27 19:16:30,499.72
2017/01/27 19:16:45,499.8
2017/01/27 19:17:00,499.8
2017/01/27 19:17:15,499.8
2017/01/27 19:17:30,499.88
2017/01/27 19:17:45,499.84
2017/01/27 19:18:00,499.84
2017/01/27 19:18:15,499.92
2017/01/27 19:18:30,499.92
2017/01/27 19:18:45,500.0
2017/01/27 19:19:00,500.0
2017/01/27 19:19:15,500.0
2017/01/27 19:19:30,500.08
2017/01/27 19:19:45,500.08
2017/01/27 19:20:00,500.24
2017/01/27 19:20:15,500.24
2017/01/27 19:20:30,500.28
2017/01/27 19:20:45,500.36
2017/01/27 19:21:00,500.28
2017/01/27 19:21:15,500.36
2017/01/27 19:21:30,500.36
2017/01/27 19:21:45,500.44
2017/01/27 19:22:00,500.44
2017/01/27 19:22:15,500.52
2017/01/27 19:22:30,500.52
2017/01/27 19:22:45,500.52
2017/01/27 19:23:00,500.56
2017/01/27 19:23:15,500.52
2017/01/27 19:23:30,500.64
2017/01/27 19:23:45,500.56
2017/01/27 19:24:00,500.64
2017/01/27 19:24:15,500.64
2017/01/27 19:24:30,500.6
2017/01/27 19:24:45,500.64
2017/01/27 19:25:00,500.64
2017/01/27 19:25:15,500.64
2017/01/27 19:25:30,500.68
2017/01/27 19:25:45,500.68
2017/01/27 19:26:00,500.68
2017/01/27 19:26:15,500.64
2017/01/27 19:26:30,500.72
2017/01/27 19:26:45,500.72
2017/01/27 19:27:00,500.68
2017/01/27 19:27:15,500.68
2017/01/27 19:27:30,500.64
2017/01/27 19:27:45,500.6
2017/01/27 19:28:00,500.68
2017/01/27 19:28:15,500.76
2017/01/27 19:28:30,500.76
2017/01/27 19:28:45,500.64
2017/01/27 19:29:00,500.68
2017/01/27 19:29:15,500.76
2017/01/27 19:29:30,500.76
2017/01/27 19:29:45,500.76
2017/01/27 19:30:00,500.76
2017/01/27 19:30:15,500.76
2017/01/27 19:30:30,500.76
2017/01/27 19:30:45,500.84
2017/01/27 19:31:00,500.84
2017/01/27 19:31:15,500.76
2017/01/27 19:31:30,500.84
2017/01/27 19:31:45,500.76
2017/01/27 19:32:00,500.72
2017/01/27 19:32:15,500.68
2017/01/27 19:32:30,500.68
2017/01/27 19:32:45,500.64
2017/01/27 19:33:00,500.64
2017/01/27 19:33:15,500.6
2017/01/27 19:33:30,500.64
2017/01/27 19:33:45,500.56
2017/01/27 19:34:00,500.56
2017/01/27 19:34:15,500.56
2017/01/27 19:34:30,500.56
2017/01/27 19:34:45,500.56
2017/01/27 19:35:00,500.52
2017/01/27 19:35:15,500.56
2017/01/27 19:35:30,500.52
2017/01/27 19:35:45,500.52
2017/01/27 19:36:00,500.52
2017/01/27 19:36:15,500.52
2017/01/27 19:36:30,500.52
2017/01/27 19:36:45,500.44
2017/01/27 19:37:00,500.44
2017/01/27 19:37:15,500.44
2017/01/27 19:37:30,500.44
2017/01/27 19:37:45,500.44
2017/01/27 19:38:00,500.44
2017/01/27 19:38:15,500.44
2017/01/27 19:38:30,500.44
2017/01/27 19:38:45,500.44
2017/01/27 19:39:00,500.52
2017/01/27 19:39:15,500.52
2017/01/27 19:39:30,500.52
2017/01/27 19:39:45,500.6
2017/01/27 19:40:00,500.56
2017/01/27 19:40:15,500.64
2017/01/27 19:40:30,500.64
2017/01/27 19:40:45,500.6
2017/01/27 19:41:00,500.64
2017/01/27 19:41:15,500.68
2017/01/27 19:41:30,500.64
2017/01/27 19:41:45,500.68
2017/01/27 19:42:00,500.64
2017/01/27 19:42:15,500.68
2017/01/27 19:42:30,500.68
2017/01/27 19:42:45,500.68
2017/01/27 19:43:00,500.68
2017/01/27 19:43:15,500.68
2017/01/27 19:43:30,500.76
2017/01/27 19:43:45,500.68
2017/01/27 19:44:00,500.76
2017/01/27 19:44:15,500.72
2017/01/27 19:44:30,500.76
2017/01/27 19:44:45,500.68
2017/01/27 19:45:00,500.68
2017/01/27 19:45:15,500.76
2017/01/27 19:45:30,500.76
2017/01/27 19:45:45,500.76
2017/01/27 19:46:00,500.84
2017/01/27 19:46:15,500.84
2017/01/27 19:46:30,500.92
2017/01/27 19:46:45,500.92
2017/01/27 19:47:00,500.92
2017/01/27 19:47:15,500.84
2017/01/27 19:47:30,501.0
2017/01/27 19:47:45,500.92
2017/01/27 19:48:00,501.0
2017/01/27 19:48:15,501.0
2017/01/27 19:48:30,501.0
2017/01/27 19:48:45,500.92
2017/01/27 19:49:00,501.0
2017/01/27 19:49:15,501.0
2017/01/27 19:49:30,501.0
2017/01/27 19:49:45,501.0
2017/01/27 19:50:00,500.92
2017/01/27 19:50:15,501.0
2017/01/27 19:50:30,500.92
2017/01/27 19:50:45,501.0
2017/01/27 19:51:00,501.0
2017/01/27 19:51:15,501.0
2017/01/27 19:51:30,501.0
2017/01/27 19:51:45,501.0
2017/01/27 19:52:00,501.0
2017/01/27 19:52:15,500.92
2017/01/27 19:52:30,500.92
2017/01/27 19:52:45,501.0
2017/01/27 19:53:00,500.84
2017/01/27 19:53:15,500.92
2017/01/27 19:53:30,500.84
2017/01/27 19:53:45,500.84
2017/01/27 19:54:00,500.84
2017/01/27 19:54:15,500.76
2017/01/27 19:54:30,500.76
2017/01/27 19:54:45,500.76
2017/01/27 19:55:00,500.76
2017/01/27 19:55:15,500.76
2017/01/27 19:55:30,500.72
2017/01/27 19:55:45,500.72
2017/01/27 19:56:00,500.68
2017/01/27 19:56:15,500.76
2017/01/27 19:56:30,500.68
2017/01/27 19:56:45,500.76
2017/01/27 19:57:00,500.68
2017/01/27 19:57:15,500.72
2017/01/27 19:57:30,500.68
2017/01/27 19:57:45,500.68
2017/01/27 19:58:00,500.76
2017/01/27 19:58:15,500.68
2017/01/27 19:58:30,500.68
2017/01/27 19:58:45,500.76
2017/01/27 19:59:00,500.68
2017/01/27 19:59:15,500.76
2017/01/27 19:59:30,500.76
2017/01/27 19:59:45,500.84
2017/01/27 20:00:00,500.76
2017/01/27 20:00:15,500.84
2017/01/27 20:00:30,500.84
2017/01/27 20:00:45,500.84
2017/01/27 20:01:00,500.84
2017/01/27 20:01:15,500.84
2017/01/27 20:01:30,500.92
2017/01/27 20:01:45,500.92
2017/01/27 20:02:00,500.92
2017/01/27 20:02:15,500.92
2017/01/27 20:02:30,500.92
2017/01/27 20:02:45,500.92
2017/01/27 20:03:00,500.92
2017/01/27 20:03:15,500.92
2017/01/27 20:03:30,500.84
2017/01/27 20:03:45,500.84
2017/01/27 20:04:00,500.84
2017/01/27 20:04:15,500.84
2017/01/27 20:04:30,500.84
2017/01/27 20:04:45,500.84
2017/01/27 20:05:00,500.84
2017/01/27 20:05:15,500.92
2017/01/27 20:05:30,500.92
2017/01/27 20:05:45,500.92
2017/01/27 20:06:00,501.0
2017/01/27 20:06:15,501.0
2017/01/27 20:06:30,501.0
2017/01/27 20:06:45,501.08
2017/01/27 20:07:00,501.12
2017/01/27 20:07:15,501.12
2017/01/27 20:07:30,501.12
2017/01/27 20:07:45,501.2
2017/01/27 20:08:00,501.28
2017/01/27 20:08:15,501.28
2017/01/27 20:08:30,501.4
2017/01/27 20:08:45,501.4
2017/01/27 20:09:00,501.48
2017/01/27 20:09:15,501.52
2017/01/27 20:09:30,501.52
2017/01/27 20:09:45,501.52
2017/01/27 20:10:00,501.52
2017/01/27 20:10:15,501.6
2017/01/27 20:10:30,501.68
2017/01/27 20:10:45,501.76
2017/01/27 20:11:00,501.84
2017/01/27 20:11:15,501.76
2017/01/27 20:11:30,501.84
2017/01/27 20:11:45,501.84
2017/01/27 20:12:00,501.84
2017/01/27 20:12:15,501.92
2017/01/27 20:12:30,501.88
2017/01/27 20:12:45,501.96
2017/01/27 20:13:00,502.0
2017/01/27 20:13:15,502.04
2017/01/27 20:13:30,502.04
2017/01/27 20:13:45,502.04
2017/01/27 20:14:00,502.04
2017/01/27 20:14:15,502.12
2017/01/27 20:14:30,502.12
2017/01/27 20:14:45,502.12
2017/01/27 20:15:00,502.12
2017/01/27 20:15:15,502.04
2017/01/27 20:15:30,502.12
2017/01/27 20:15:45,502.04
2017/01/27 20:16:00,502.12
2017/01/27 20:16:15,502.04
2017/01/27 20:16:30,501.96
2017/01/27 20:16:45,502.04
2017/01/27 20:17:00,502.0
2017/01/27 20:17:15,502.0
2017/01/27 20:17:30,501.96
2017/01/27 20:17:45,502.0
2017/01/27 20:18:00,502.0
2017/01/27 20:18:15,502.0
2017/01/27 20:18:30,501.96
2017/01/27 20:18:45,502.0
2017/01/27 20:19:00,501.96
2017/01/27 20:19:15,501.96
2017/01/27 20:19:30,501.96
2017/01/27 20:19:45,501.96
2017/01/27 20:20:00,501.96
2017/01/27 20:20:15,501.96
2017/01/27 20:20:30,501.92
2017/01/27 20:20:45,501.92
2017/01/27 20:21:00,501.88
2017/01/27 20:21:15,501.88
2017/01/27 20:21:30,501.84
2017/01/27 20:21:45,501.84
2017/01/27 20:22:00,501.76
2017/01/27 20:22:15,501.68
2017/01/27 20:22:30,501.6
2017/01/27 20:22:45,501.52
2017/01/27 20:23:00,501.52
2017/01/27 20:23:15,501.48
2017/01/27 20:23:30,501.4
2017/01/27 20:23:45,501.32
2017/01/27 20:24:00,501.32
2017/01/27 20:24:15,501.28
2017/01/27 20:24:30,501.12
2017/01/27 20:24:45,501.12
2017/01/27 20:25:00,501.12
2017/01/27 20:25:15,501.08
2017/01/27 20:25:30,501.0
2017/01/27 20:25:45,501.04
2017/01/27 20:26:00,501.0
2017/01/27 20:26:15,500.92
2017/01/27 20:26:30,500.92
2017/01/27 20:26:45,500.84
2017/01/27 20:27:00,500.76
2017/01/27 20:27:15,500.76
2017/01/27 20:27:30,500.68
2017/01/27 20:27:45,500.6
2017/01/27 20:28:00,500.64
2017/01/27 20:28:15,500.52
2017/01/27 20:28:30,500.44
2017/01/27 20:28:45,500.44
2017/01/27 20:29:00,500.28
2017/01/27 20:29:15,500.36
2017/01/27 20:29:30,500.32
2017/01/27 20:29:45,500.24
2017/01/27 20:30:00,500.24
2017/01/27 20:30:15,500.2
2017/01/27 20:30:30,500.16
2017/01/27 20:30:45,500.16
2017/01/27 20:31:00,500.16
2017/01/27 20:31:15,500.16
2017/01/27 20:31:30,500.08
2017/01/27 20:31:45,500.08
2017/01/27 20:32:00,500.08
2017/01/27 20:32:15,500.08
2017/01/27 20:32:30,500.08
2017/01/27 20:32:45,500.08
2017/01/27 20:33:00,500.0
2017/01/27 20:33:15,499.92
2017/01/27 20:33:30,499.92
2017/01/27 20:33:45,499.92
2017/01/27 20:34:00,499.92
2017/01/27 20:34:15,499.92
2017/01/27 20:34:30,499.84
2017/01/27 20:34:45,499.84
2017/01/27 20:35:00,499.72
2017/01/27 20:35:15,499.72
2017/01/27 20:35:30,499.72
2017/01/27 20:35:45,499.72
2017/01/27 20:36:00,499.72
2017/01/27 20:36:15,499.72
2017/01/27 20:36:30,499.72
2017/01/27 20:36:45,499.68
2017/01/27 20:37:00,499.6
2017/01/27 20:37:15,499.6
2017/01/27 20:37:30,499.52
2017/01/27 20:37:45,499.44
2017/01/27 20:38:00,499.44
2017/01/27 20:38:15,499.48
2017/01/27 20:38:30,499.4
2017/01/27 20:38:45,499.32
2017/01/27 20:39:00,499.32
2017/01/27 20:39:15,499.24
2017/01/27 20:39:30,499.24
2017/01/27 20:39:45,499.16
2017/01/27 20:40:00,499.16
2017/01/27 20:40:15,499.24
2017/01/27 20:40:30,499.16
2017/01/27 20:40:45,499.16
2017/01/27 20:41:00,499.16
2017/01/27 20:41:15,499.16
2017/01/27 20:41:30,499.08
2017/01/27 20:41:45,499.16
2017/01/27 20:42:00,499.08
2017/01/27 20:42:15,499.16
2017/01/27 20:42:30,499.16
2017/01/27 20:42:45,499.16
2017/01/27 20:43:00,499.24
2017/01/27 20:43:15,499.24
2017/01/27 20:43:30,499.24
2017/01/27 20:43:45,499.24
2017/01/27 20:44:00,499.24
2017/01/27 20:44:15,499.32
2017/01/27 20:44:30,499.32
2017/01/27 20:44:45,499.32
2017/01/27 20:45:00,499.32
2017/01/27 20:45:15,499.32
2017/01/27 20:45:30,499.32
2017/01/27 20:45:45,499.4
2017/01/27 20:46:00,499.32
2017/01/27 20:46:15,499.4
2017/01/27 20:46:30,499.48
2017/01/27 20:46:45,499.4
2017/01/27 20:47:00,499.4
2017/01/27 20:47:15,499.4
2017/01/27 20:47:30,499.4
2017/01/27 20:47:45,499.32
2017/01/27 20:48:00,499.36
2017/01/27 20:48:15,499.32
2017/01/27 20:48:30,499.32
2017/01/27 20:48:45,499.24
2017/01/27 20:49:00,499.24
2017/01/27 20:49:15,499.24
2017/01/27 20:49:30,499.24
2017/01/27 20:49:45,499.24
2017/01/27 20:50:00,499.16
2017/01/27 20:50:15,499.16
2017/01/27 20:50:30,499.16
2017/01/27 20:50:45,499.16
2017/01/27 20:51:00,499.08
2017/01/27 20:51:15,499.08
2017/01/27 20:51:30,499.04
2017/01/27 20:51:45,499.04
2017/01/27 20:52:00,499.04
2017/01/27 20:52:15,498.96
2017/01/27 20:52:30,498.96
2017/01/27 20:52:45,498.96
2017/01/27 20:53:00,499.04
2017/01/27 20:53:15,498.96
2017/01/27 20:53:30,498.96
2017/01/27 20:53:45,499.0
2017/01/27 20:54:00,498.96
2017/01/27 20:54:15,498.96
2017/01/27 20:54:30,498.96
2017/01/27 20:54:45,498.96
2017/01/27 20:55:00,498.96
2017/01/27 20:55:15,498.96
2017/01/27 20:55:30,498.88
2017/01/27 20:55:45,498.88
2017/01/27 20:56:00,498.88
2017/01/27 20:56:15,498.84
2017/01/27 20:56:30,498.76
2017/01/27 20:56:45,498.76
2017/01/27 20:57:00,498.68
2017/01/27 20:57:15,498.6
2017/01/27 20:57:30,498.6
2017/01/27 20:57:45,498.68
2017/01/27 20:58:00,498.56
2017/01/27 20:58:15,498.56
2017/01/27 20:58:30,498.56
2017/01/27 20:58:45,498.56
2017/01/27 20:59:00,498.56
2017/01/27 20:59:15,498.56
2017/01/27 20:59:30,498.48
2017/01/27 20:59:45,498.56
2017/01/27 21:00:00,498.56
2017/01/27 21:00:15,498.48
2017/01/27 21:00:30,498.56
2017/01/27 21:00:45,498.56
2017/01/27 21:01:00,498.56
2017/01/27 21:01:15,498.56
2017/01/27 21:01:30,498.56
2017/01/27 21:01:45,498.6
2017/01/27 21:02:00,498.56
2017/01/27 21:02:15,498.56
2017/01/27 21:02:30,498.6
2017/01/27 21:02:45,498.64
2017/01/27 21:03:00,498.6
2017/01/27 21:03:15,498.6
2017/01/27 21:03:30,498.6
2017/01/27 21:03:45,498.6
2017/01/27 21:04:00,498.68
2017/01/27 21:04:15,498.68
2017/01/27 21:04:30,498.68
2017/01/27 21:04:45,498.72
2017/01/27 21:05:00,498.68
2017/01/27 21:05:15,498.68
2017/01/27 21:05:30,498.84
2017/01/27 21:05:45,498.76
2017/01/27 21:06:00,498.88
2017/01/27 21:06:15,498.84
2017/01/27 21:06:30,498.88
2017/01/27 21:06:45,498.88
2017/01/27 21:07:00,499.0
2017/01/27 21:07:15,498.96
2017/01/27 21:07:30,498.96
2017/01/27 21:07:45,498.96
2017/01/27 21:08:00,498.96
2017/01/27 21:08:15,499.0
2017/01/27 21:08:30,498.96
2017/01/27 21:08:45,499.0
2017/01/27 21:09:00,499.0
2017/01/27 21:09:15,499.08
2017/01/27 21:09:30,499.08
2017/01/27 21:09:45,499.0
2017/01/27 21:10:00,499.0
2017/01/27 21:10:15,499.08
2017/01/27 21:10:30,499.0
2017/01/27 21:10:45,499.04
2017/01/27 21:11:00,499.04
2017/01/27 21:11:15,499.04
2017/01/27 21:11:30,499.08
2017/01/27 21:11:45,499.12
2017/01/27 21:12:00,499.08
2017/01/27 21:12:15,499.16
2017/01/27 21:12:30,499.08
2017/01/27 21:12:45,499.12
2017/01/27 21:13:00,499.0
2017/01/27 21:13:15,499.0
2017/01/27 21:13:30,499.0
2017/01/27 21:13:45,498.96
2017/01/27 21:14:00,498.96
2017/01/27 21:14:15,498.96
2017/01/27 21:14:30,498.88
2017/01/27 21:14:45,498.88
2017/01/27 21:15:00,498.84
2017/01/27 21:15:15,498.88
2017/01/27 21:15:30,498.84
2017/01/27 21:15:45,498.84
2017/01/27 21:16:00,498.88
2017/01/27 21:16:15,498.84
2017/01/27 21:16:30,498.88
2017/01/27 21:16:45,498.88
2017/01/27 21:17:00,498.88
2017/01/27 21:17:15,498.96
2017/01/27 21:17:30,499.0
2017/01/27 21:17:45,499.04
2017/01/27 21:18:00,499.08
2017/01/27 21:18:15,499.12
2017/01/27 21:18:30,499.16
2017/01/27 21:18:45,499.24
2017/01/27 21:19:00,499.24
2017/01/27 21:19:15,499.32
2017/01/27 21:19:30,499.32
2017/01/27 21:19:45,499.32
2017/01/27 21:20:00,499.32
2017/01/27 21:20:15,499.32
2017/01/27 21:20:30,499.4
2017/01/27 21:20:45,499.44
2017/01/27 21:21:00,499.52
2017/01/27 21:21:15,499.52
2017/01/27 21:21:30,499.52
2017/01/27 21:21:45,499.52
2017/01/27 21:22:00,499.6
2017/01/27 21:22:15,499.6
2017/01/27 21:22:30,499.6
2017/01/27 21:22:45,499.68
2017/01/27 21:23:00,499.68
2017/01/27 21:23:15,499.68
2017/01/27 21:23:30,499.72
2017/01/27 21:23:45,499.72
2017/01/27 21:24:00,499.8
2017/01/27 21:24:15,499.84
2017/01/27 21:24:30,499.88
2017/01/27 21:24:45,499.88
2017/01/27 21:25:00,499.84
2017/01/27 21:25:15,499.92
2017/01/27 21:25:30,499.92
2017/01/27 21:25:45,499.84
2017/01/27 21:26:00,499.92
2017/01/27 21:26:15,499.84
2017/01/27 21:26:30,499.84
2017/01/27 21:26:45,499.84
2017/01/27 21:27:00,499.84
2017/01/27 21:27:15,499.92
2017/01/27 21:27:30,499.88
2017/01/27 21:27:45,499.84
2017/01/27 21:28:00,499.88
2017/01/27 21:28:15,499.84
2017/01/27 21:28:30,499.8
2017/01/27 21:28:45,499.84
2017/01/27 21:29:00,499.84
2017/01/27 21:29:15,499.8
2017/01/27 21:29:30,499.72
2017/01/27 21:29:45,499.68
2017/01/27 21:30:00,499.8
2017/01/27 21:30:15,499.68
2017/01/27 21:30:30,499.72
2017/01/27 21:30:45,499.68
2017/01/27 21:31:00,499.68
2017/01/27 21:31:15,499.6
2017/01/27 21:31:30,499.6
2017/01/27 21:31:45,499.56
2017/01/27 21:32:00,499.6
2017/01/27 21:32:15,499.68
2017/01/27 21:32:30,499.68
2017/01/27 21:32:45,499.6
2017/01/27 21:33:00,499.68
2017/01/27 21:33:15,499.68
2017/01/27 21:33:30,499.6
2017/01/27 21:33:45,499.68
2017/01/27 21:34:00,499.68
2017/01/27 21:34:15,499.72
2017/01/27 21:34:30,499.72
2017/01/27 21:34:45,499.68
2017/01/27 21:35:00,499.72
2017/01/27 21:35:15,499.8
2017/01/27 21:35:30,499.8
2017/01/27 21:35:45,499.8
2017/01/27 21:36:00,499.88
2017/01/27 21:36:15,499.8
2017/01/27 21:36:30,499.92
2017/01/27 21:36:45,499.84
2017/01/27 21:37:00,499.84
2017/01/27 21:37:15,499.92
2017/01/27 21:37:30,499.84
2017/01/27 21:37:45,499.88
2017/01/27 21:38:00,499.84
2017/01/27 21:38:15,499.84
2017/01/27 21:38:30,499.84
2017/01/27 21:38:45,499.92
2017/01/27 21:39:00,499.88
2017/01/27 21:39:15,499.84
2017/01/27 21:39:30,499.8
2017/01/27 21:39:45,499.8
2017/01/27 21:40:00,499.8
2017/01/27 21:40:15,499.8
2017/01/27 21:40:30,499.8
2017/01/27 21:40:45,499.72
2017/01/27 21:41:00,499.8
2017/01/27 21:41:15,499.84
2017/01/27 21:41:30,499.84
2017/01/27 21:41:45,499.84
2017/01/27 21:42:00,499.88
2017/01/27 21:42:15,499.92
2017/01/27 21:42:30,499.92
2017/01/27 21:42:45,499.92
